# Initial EO values for the romabundledemo script demo
 1,  1.86, -19.22,  -6.49,   39.43,  7.46,  99.59
 2,  1.97, -19.39,  -6.45,   40.85, -0.68,   9.61
 3,  1.57, -18.08,  -5.02,   42.47,  3.25,   8.53
 4,  1.24, -16.93,  -2.65,   41.84,  0.98,   8.63
 5,  0.45, -14.60,  -0.73,   40.82,  0.20,  10.35
 6, -0.09, -12.49,   1.20,   32.81, -0.17,   8.40
 7, -0.09,  -8.47,   2.02,   23.81, -2.03,   5.42
 8, -0.36,  -5.72,   2.30,   15.97, -2.18,   3.20
 9, -0.04,  -2.05,   1.77,    7.13, -1.07,   0.85
10, -0.17,  -0.88,   1.86,    3.00, -1.34,  -0.51
11,  0.06,   2.16,   1.40,   -6.12, -0.98,  -4.26
12,  0.08,   5.26,   0.85,  -17.29, -0.73,  -6.69
13,  0.45,   7.92,  -0.17,  -21.39, -0.57,  -8.14
14,  0.51,  10.34,  -1.29,  -30.59,  0.78, -10.33
15,  1.07,  13.07,  -2.97,  -36.20,  1.81, -12.35
16,  1.46,  14.87,  -4.45,  -45.95,  2.07, -12.50
17,  2.04,  17.35,  -6.38,  -54.88,  2.65, -13.69
18,  2.69,  18.50,  -9.11,  -61.48,  4.06, -14.57
19,  3.48,  19.89, -11.75,  -64.14,  9.70, -15.46
20,  4.47,  19.50, -14.63,  -69.27, 10.70, -17.12
21,  5.08,  18.43, -17.14,  -75.31, 12.77, -18.66
22,  5.91,  17.54, -19.40,  -83.07, 16.54, -17.84
23,  5.90,  14.59, -20.30,  -83.48, 24.18, -21.71
24,  6.50,  13.27, -20.90,  -85.21, 29.67, -23.65
25,  6.63,  12.34, -22.76, -100.04, 33.89, -23.14
26,  6.96,  10.44, -24.09, -106.09, 34.87, -23.45
27,  7.46,   9.19, -25.28, -117.96, 37.90, -20.40
28,  7.84,   8.04, -26.29, -124.17, 37.38, -18.50
29,  8.11,   6.59, -27.74, -129.55, 38.65, -15.31
30,  8.59,   4.97, -29.38, -128.26, 39.29, -15.16
31,  8.82,   3.92, -30.19, -127.67, 40.99, -15.66
32,  9.52,   2.43, -31.45, -128.74, 38.86, -14.83
33,  9.53,   1.15, -32.51, -127.71, 38.84, -15.43
34,  9.54,   0.64, -33.26, -128.49, 39.25, -13.61
35, 10.78,  -3.51, -36.51, -145.10, 42.88,  -9.14
36, 10.98,  -4.52, -37.92, -146.26, 43.21,  -8.06
37, 11.57,  -6.23, -39.61, -156.47, 43.18,  -5.48
38, 11.87,  -8.31, -41.55, -170.71, 41.58,  -1.21
39, 12.54, -10.30, -42.64,  169.73, 45.24, 112.40
40, 12.25, -10.42, -42.94, -172.91, 41.44,  -1.82
41, 12.64, -12.74, -42.41,  176.86, 40.68,   0.27
42, 11.96, -15.52, -41.76,  160.87, 40.08,   3.20
43, 11.82, -17.85, -40.55,  150.33, 37.66,   5.89
44, 11.12, -20.30, -39.36,  139.32, 35.24,  11.07
45, 10.76, -21.59, -37.92,  131.60, 33.40,  11.54
46, 10.45, -23.27, -36.28,  122.63, 31.64,  14.78
47,  9.97, -24.74, -34.51,  111.72, 28.69,  17.95
48,  9.23, -26.18, -32.27,   97.70, 25.42,  18.28
49,  8.59, -27.92, -30.17,   94.91, 22.02,  18.77
50,  8.00, -28.83, -27.90,   90.35, 22.01,  16.95
51,  7.52, -28.68, -25.97,   86.25, 19.04,  16.18
52,  6.58, -28.24, -23.24,   75.06, 16.55,  15.15
53,  5.74, -27.71, -20.29,   65.96, 10.74,  12.52
54,  5.16, -26.96, -18.37,   62.80, 13.11,  10.94
55,  4.39, -25.53, -15.62,   55.00,  6.69,  10.56
56,  4.02, -24.58, -14.02,   48.95,  3.86,  10.62
57,  3.47, -23.18, -12.38,   45.18,  3.06,   8.83
58,  3.09, -21.77, -11.59,   49.82,  7.50,  10.30
59,  2.88, -20.61,  -9.96,   46.86,  4.63,   9.96
60,  2.44, -24.41,  -8.69,   47.12,  5.95, 100.13
